entry_time,exit_time,direction,pattern,entry,sl,tp,exit_price,pnl_points,bars_held,outcome,month
2025-10-16 07:55:00,2025-10-16 08:10:00,1,bb,4233.43,4225.14,4250.01,4225.14,-8.589999999999964,3,SL,2025-10
2025-10-16 08:40:00,2025-10-16 10:10:00,1,bb,4211.46,4201.59,4231.2,4231.2,19.43999999999978,18,TP,2025-10
2025-10-16 15:25:00,2025-10-16 15:35:00,1,bb,4239.27,4233.51,4250.790000000001,4233.51,-6.060000000000218,2,TP,2025-10
2025-10-16 15:45:00,2025-10-16 18:05:00,1,bb,4239.62,4224.83,4269.2,4269.2,29.279999999999927,28,TP,2025-10
2025-10-17 04:05:00,2025-10-17 04:15:00,1,bb,4356.08,4340.85,4386.539999999999,4340.85,-15.529999999999564,2,SL,2025-10
2025-10-17 04:20:00,2025-10-17 04:30:00,1,bb,4337.82,4321.17,4371.119999999999,4321.17,-16.949999999999637,2,SL,2025-10
2025-10-17 08:35:00,2025-10-17 10:20:00,1,bb,4361.33,4339.29,4405.41,4339.29,-22.339999999999964,21,SL,2025-10
2025-10-17 21:20:00,2025-10-17 22:15:00,-1,bb,4236.58,4244.98,4219.780000000001,4219.780000000001,16.49999999999927,11,TP,2025-10
2025-10-17 23:30:00,2025-10-17 23:45:00,-1,bb,4244.08,4249.24,4233.76,4249.24,-5.459999999999854,3,SL,2025-10
2025-10-17 23:50:00,2025-10-20 01:00:00,-1,bb,4247.29,4253.12,4235.63,4253.12,-6.129999999999927,2,SL,2025-10
2025-10-20 01:05:00,2025-10-20 05:05:00,-1,bb,4254.07,4277.37,4207.469999999999,4259.91,-6.140000000000145,48,EOD,2025-10
2025-10-20 06:35:00,2025-10-20 08:50:00,1,bb,4254.28,4245.69,4271.46,4245.69,-8.890000000000146,27,SL,2025-10
2025-10-20 13:10:00,2025-10-20 14:55:00,1,bb,4253.66,4242.73,4275.52,4275.52,21.56000000000058,21,TP,2025-10
2025-10-20 20:35:00,2025-10-20 21:35:00,1,bb,4344.08,4334.31,4363.619999999999,4363.619999999999,19.239999999999053,12,TP,2025-10
2025-10-20 23:20:00,2025-10-21 04:20:00,1,bb,4359.27,4343.34,4391.130000000001,4351.44,-8.130000000000837,48,EOD,2025-10
2025-10-21 04:40:00,2025-10-21 08:20:00,1,bb,4346.16,4329.72,4379.039999999999,4329.72,-16.7399999999996,44,SL,2025-10
2025-10-21 09:50:00,2025-10-21 10:05:00,-1,bb,4342.03,4347.16,4331.7699999999995,4331.7699999999995,9.960000000000218,3,TP,2025-10
2025-10-21 10:10:00,2025-10-21 10:35:00,-1,bb,4331.29,4347.16,4299.55,4299.55,31.43999999999978,5,TP,2025-10
2025-10-21 21:40:00,2025-10-21 23:35:00,-1,bb,4113.79,4128.81,4083.749999999999,4128.81,-15.320000000000437,23,SL,2025-10
2025-10-21 23:45:00,2025-10-22 02:45:00,-1,bb,4127.19,4133.98,4113.61,4113.61,13.279999999999927,24,TP,2025-10
2025-10-22 16:05:00,2025-10-22 16:35:00,-1,bb,4057.85,4069.88,4033.7899999999995,4069.88,-12.3300000000002,6,SL,2025-10
2025-10-22 16:40:00,2025-10-22 17:30:00,-1,bb,4071.21,4088.19,4037.25,4037.25,33.66000000000004,10,TP,2025-10
2025-10-22 19:40:00,2025-10-22 20:50:00,-1,bb,4050.83,4067.1,4018.29,4067.1,-16.569999999999983,14,SL,2025-10
2025-10-23 02:20:00,2025-10-23 02:25:00,1,bb,4088.76,4081.43,4103.420000000001,4081.43,-7.630000000000382,1,SL,2025-10
2025-10-23 02:30:00,2025-10-23 03:20:00,1,bb,4093.46,4077.55,4125.28,4077.55,-16.209999999999855,10,SL,2025-10
2025-10-23 03:25:00,2025-10-23 07:25:00,1,bb,4076.24,4063.13,4102.459999999999,4084.51,7.970000000000437,48,EOD,2025-10
2025-10-23 08:25:00,2025-10-23 08:55:00,1,bb,4089.59,4080.98,4106.81,4106.81,16.920000000000254,6,TP,2025-10
2025-10-23 11:00:00,2025-10-23 15:00:00,1,bb,4108.69,4090.78,4144.509999999998,4113.53,4.540000000000146,48,EOD,2025-10
2025-10-23 15:15:00,2025-10-23 15:20:00,1,bb,4105.2,4100.78,4114.04,4100.78,-4.720000000000073,1,SL,2025-10
2025-10-23 15:25:00,2025-10-23 16:05:00,1,bb,4109.23,4097.12,4133.449999999999,4133.449999999999,23.919999999999344,8,TP,2025-10
2025-10-23 18:50:00,2025-10-23 19:20:00,1,bb,4142.41,4134.14,4158.949999999999,4134.14,-8.569999999999528,6,SL,2025-10
2025-10-23 19:25:00,2025-10-23 19:40:00,1,bb,4140.49,4129.83,4161.8099999999995,4129.83,-10.959999999999855,3,SL,2025-10
2025-10-23 19:45:00,2025-10-23 22:35:00,1,bb,4129.64,4122.59,4143.740000000001,4122.59,-7.350000000000182,34,SL,2025-10
2025-10-24 03:10:00,2025-10-24 04:00:00,-1,bb,4128.54,4135.2,4115.22,4135.2,-6.959999999999854,10,SL,2025-10
2025-10-24 07:00:00,2025-10-24 07:30:00,-1,bb,4119.22,4126.58,4104.500000000001,4104.500000000001,14.419999999999344,6,TP,2025-10
2025-10-24 15:35:00,2025-10-24 16:05:00,-1,bb,4080.62,4095.79,4050.2799999999997,4095.79,-15.470000000000073,6,SL,2025-10
2025-10-24 20:45:00,2025-10-24 20:50:00,1,bb,4115.04,4108.53,4128.06,4108.53,-6.810000000000218,1,SL,2025-10
2025-10-24 21:05:00,2025-10-24 23:10:00,1,bb,4107.05,4100.19,4120.770000000001,4100.19,-7.160000000000582,25,SL,2025-10
2025-10-27 04:10:00,2025-10-27 05:05:00,-1,bb,4090.24,4099.22,4072.279999999999,4072.279999999999,17.660000000000945,11,TP,2025-10
2025-10-27 08:35:00,2025-10-27 11:20:00,-1,bb,4078.93,4087.4,4061.9899999999993,4061.9899999999993,16.64000000000051,33,TP,2025-10
2025-10-27 15:50:00,2025-10-27 16:00:00,-1,bb,4040.61,4049.4,4023.03,4049.4,-9.089999999999964,2,SL,2025-10
2025-10-27 16:05:00,2025-10-27 16:45:00,-1,bb,4040.67,4053.31,4015.3900000000003,4015.3900000000003,24.979999999999745,8,TP,2025-10
2025-10-27 20:05:00,2025-10-27 20:45:00,-1,bb,3998.4,4007.15,3980.9,4007.15,-9.05,8,SL,2025-10
2025-10-27 20:50:00,2025-10-27 22:00:00,-1,bb,4006.22,4010.89,3996.8799999999997,3996.8799999999997,9.040000000000145,14,TP,2025-10
2025-10-28 02:40:00,2025-10-28 03:10:00,-1,bb,4000.55,4007.46,3986.7300000000005,3986.7300000000005,13.519999999999708,6,TP,2025-10
2025-10-28 05:40:00,2025-10-28 05:50:00,1,bb,3994.29,3983.29,4016.29,3983.29,-11.3,2,SL,2025-10
2025-10-28 13:40:00,2025-10-28 13:50:00,-1,bb,3915.59,3925.84,3895.09,3925.84,-10.55,2,SL,2025-10
2025-10-28 14:00:00,2025-10-28 16:50:00,-1,bb,3917.03,3933.89,3883.310000000001,3933.89,-17.159999999999673,34,SL,2025-10
2025-10-28 20:50:00,2025-10-28 21:30:00,1,bb,3959.84,3952.22,3975.080000000001,3952.22,-7.920000000000345,8,SL,2025-10
2025-10-28 21:35:00,2025-10-28 22:50:00,1,bb,3948.48,3942.27,3960.9,3960.9,12.120000000000072,15,TP,2025-10
2025-10-28 23:30:00,2025-10-29 01:05:00,1,bb,3953.96,3946.55,3968.7799999999997,3946.55,-7.709999999999854,7,SL,2025-10
2025-10-29 01:10:00,2025-10-29 03:40:00,1,bb,3936.84,3915.55,3979.42,3979.42,42.27999999999993,30,TP,2025-10
2025-10-29 05:40:00,2025-10-29 09:40:00,1,bb,3954.2,3941.19,3980.2199999999993,3980.2199999999993,25.719999999999526,48,TP,2025-10
2025-10-29 14:35:00,2025-10-29 15:15:00,1,bb,4017.77,4011.58,4030.15,4030.15,12.080000000000108,8,TP,2025-10
2025-10-29 15:20:00,2025-10-29 16:10:00,1,bb,4027.68,4012.84,4057.359999999999,4012.84,-15.139999999999691,10,SL,2025-10
2025-10-29 16:15:00,2025-10-29 16:35:00,1,bb,4016.95,4007.12,4036.6099999999997,4007.12,-10.129999999999928,4,SL,2025-10
2025-10-29 16:40:00,2025-10-29 17:05:00,1,bb,4006.92,3999.37,4022.0200000000004,4022.0200000000004,14.800000000000363,5,TP,2025-10
2025-10-29 17:45:00,2025-10-29 18:00:00,1,bb,4014.18,4004.74,4033.06,4004.74,-9.740000000000055,3,SL,2025-10
2025-10-29 18:05:00,2025-10-29 18:45:00,1,bb,4010.25,4001.73,4027.29,4001.73,-8.819999999999983,8,SL,2025-10
2025-10-29 21:00:00,2025-10-29 21:35:00,-1,bb,3993.67,4010.47,3960.0700000000006,3960.0700000000006,33.29999999999946,7,TP,2025-10
2025-10-30 02:30:00,2025-10-30 02:45:00,-1,bb,3950.17,3954.32,3941.87,3941.87,8.000000000000181,3,TP,2025-10
2025-10-30 03:10:00,2025-10-30 03:45:00,-1,bb,3956.64,3965.81,3938.2999999999997,3938.2999999999997,18.040000000000145,7,TP,2025-10
2025-10-30 04:05:00,2025-10-30 05:10:00,-1,bb,3955.26,3969.42,3926.9400000000005,3926.9400000000005,28.01999999999971,13,TP,2025-10
2025-10-30 10:55:00,2025-10-30 12:00:00,1,bb,3961.26,3952.93,3977.920000000001,3977.920000000001,16.360000000000763,13,TP,2025-10
2025-10-30 14:30:00,2025-10-30 15:55:00,1,bb,3972.36,3961.35,3994.3800000000006,3961.35,-11.310000000000219,17,SL,2025-10
2025-10-30 19:25:00,2025-10-30 20:40:00,1,bb,3995.56,3988.37,4009.94,4009.94,14.080000000000108,15,TP,2025-10
2025-10-31 01:05:00,2025-10-31 01:55:00,1,bb,4021.0,4009.22,4044.5600000000004,4044.5600000000004,23.2600000000004,10,TP,2025-10
2025-10-31 04:00:00,2025-10-31 04:50:00,1,bb,4026.0,4016.72,4044.5600000000004,4016.72,-9.5800000000002,10,SL,2025-10
2025-10-31 04:55:00,2025-10-31 05:10:00,1,bb,4018.87,4010.09,4036.4299999999994,4010.09,-9.079999999999746,3,SL,2025-10
2025-10-31 08:30:00,2025-10-31 08:45:00,-1,bb,4001.41,4008.84,3986.5499999999993,4008.84,-7.730000000000291,3,SL,2025-10
2025-10-31 08:50:00,2025-10-31 09:15:00,-1,bb,4007.53,4014.2,3994.190000000001,4014.2,-6.969999999999618,5,SL,2025-10
2025-10-31 09:20:00,2025-10-31 10:15:00,-1,bb,4011.45,4018.03,3998.289999999999,4018.03,-6.880000000000382,11,SL,2025-10
2025-10-31 11:55:00,2025-10-31 12:15:00,1,bb,4010.37,4003.87,4023.37,4003.87,-6.8,4,SL,2025-10
2025-10-31 17:30:00,2025-10-31 18:00:00,1,bb,4020.28,4009.94,4040.9600000000005,4009.94,-10.640000000000146,6,SL,2025-10
2025-10-31 18:10:00,2025-10-31 19:00:00,1,bb,4017.2,4006.71,4038.1799999999994,4006.71,-10.789999999999782,10,SL,2025-10
2025-10-31 21:25:00,2025-10-31 21:50:00,-1,bb,4008.65,4012.91,4000.1300000000006,4000.1300000000006,8.219999999999526,5,TP,2025-10
2025-11-03 07:05:00,2025-11-03 11:05:00,1,bb,4007.83,3994.82,4033.8499999999995,4025.41,17.279999999999927,48,EOD,2025-11
2025-11-03 11:35:00,2025-11-03 11:40:00,1,bb,4003.43,3997.96,4014.3699999999994,3997.96,-5.7699999999998,1,SL,2025-11
2025-11-03 14:00:00,2025-11-03 14:45:00,-1,bb,4005.48,4011.56,3993.32,4011.56,-6.379999999999927,9,SL,2025-11
2025-11-03 14:50:00,2025-11-03 15:00:00,-1,bb,4011.46,4015.82,4002.74,4015.82,-4.660000000000127,2,SL,2025-11
2025-11-03 16:35:00,2025-11-03 18:15:00,1,bb,4009.99,3998.59,4032.789999999999,3998.59,-11.699999999999637,20,SL,2025-11
2025-11-03 22:05:00,2025-11-04 01:10:00,-1,bb,4008.47,4015.26,3994.889999999999,3994.889999999999,13.280000000000836,25,TP,2025-11
2025-11-04 05:40:00,2025-11-04 08:00:00,-1,bb,3992.24,4002.26,3972.199999999999,3972.199999999999,19.740000000000872,28,TP,2025-11
2025-11-04 09:20:00,2025-11-04 10:05:00,-1,bb,3990.25,3999.29,3972.17,3999.29,-9.339999999999964,9,SL,2025-11
2025-11-04 12:05:00,2025-11-04 15:30:00,1,bb,3989.97,3982.9,4004.109999999999,3982.9,-7.369999999999709,41,SL,2025-11
2025-11-05 01:05:00,2025-11-05 03:00:00,-1,bb,3937.38,3943.61,3924.92,3943.61,-6.530000000000018,23,SL,2025-11
2025-11-05 03:05:00,2025-11-05 03:25:00,-1,bb,3942.66,3947.75,3932.4799999999996,3947.75,-5.390000000000145,4,SL,2025-11
2025-11-05 03:30:00,2025-11-05 05:00:00,-1,bb,3943.49,3951.53,3927.409999999999,3951.53,-8.340000000000419,18,SL,2025-11
2025-11-05 09:10:00,2025-11-05 10:05:00,1,bb,3966.42,3960.84,3977.58,3977.58,10.859999999999854,11,TP,2025-11
2025-11-05 11:30:00,2025-11-05 12:05:00,1,bb,3968.78,3960.63,3985.0800000000004,3960.63,-8.450000000000092,7,SL,2025-11
2025-11-05 12:15:00,2025-11-05 16:15:00,1,bb,3965.72,3953.12,3990.9199999999996,3980.4,14.38000000000029,48,EOD,2025-11
2025-11-05 17:05:00,2025-11-05 21:05:00,1,bb,3973.86,3961.09,3999.4,3980.77,6.609999999999855,48,EOD,2025-11
2025-11-05 21:15:00,2025-11-06 01:00:00,1,bb,3982.26,3976.17,3994.4400000000005,3976.17,-6.390000000000145,33,SL,2025-11
2025-11-06 01:05:00,2025-11-06 01:45:00,1,bb,3968.73,3965.36,3975.47,3975.47,6.439999999999782,8,TP,2025-11
2025-11-06 03:25:00,2025-11-06 04:00:00,-1,bb,3969.18,3978.55,3950.439999999999,3978.55,-9.670000000000346,7,SL,2025-11
2025-11-06 04:10:00,2025-11-06 04:30:00,-1,bb,3977.41,3982.68,3966.87,3982.68,-5.569999999999982,4,SL,2025-11
2025-11-06 08:00:00,2025-11-06 09:20:00,1,bb,3988.57,3981.93,4001.850000000001,4001.850000000001,12.980000000000654,16,TP,2025-11
2025-11-06 12:10:00,2025-11-06 16:10:00,1,bb,4008.65,4003.05,4019.85,4008.31,-0.6400000000001456,48,EOD,2025-11
2025-11-06 20:00:00,2025-11-06 21:05:00,-1,bb,3982.63,3991.09,3965.71,3991.09,-8.760000000000037,13,SL,2025-11
2025-11-06 21:15:00,2025-11-06 21:50:00,-1,bb,3993.77,3998.25,3984.81,3984.81,8.660000000000036,7,TP,2025-11
2025-11-07 01:40:00,2025-11-07 02:15:00,-1,bb,3985.97,3990.79,3976.3299999999995,3990.79,-5.1200000000001635,7,SL,2025-11
2025-11-07 05:10:00,2025-11-07 08:35:00,1,bb,3990.98,3985.25,4002.44,4002.44,11.160000000000036,41,TP,2025-11
2025-11-07 11:35:00,2025-11-07 13:15:00,1,bb,4005.69,4001.22,4014.6300000000006,4001.22,-4.7700000000002545,20,SL,2025-11
2025-11-07 16:30:00,2025-11-07 18:30:00,-1,bb,3993.22,4010.33,3958.9999999999995,4010.33,-17.410000000000128,24,SL,2025-11
2025-11-07 22:25:00,2025-11-10 01:55:00,1,bb,3998.34,3991.45,4012.120000000001,4012.120000000001,13.480000000000654,30,TP,2025-11
2025-11-10 11:15:00,2025-11-10 14:50:00,1,bb,4078.38,4068.61,4097.92,4097.92,19.239999999999963,43,TP,2025-11
2025-11-10 16:20:00,2025-11-10 16:30:00,1,bb,4086.93,4079.08,4102.629999999999,4079.08,-8.14999999999991,2,SL,2025-11
2025-11-10 16:35:00,2025-11-10 17:20:00,1,bb,4078.8,4071.31,4093.7800000000007,4093.7800000000007,14.680000000000472,9,TP,2025-11
2025-11-10 17:50:00,2025-11-10 20:15:00,1,bb,4085.13,4074.83,4105.7300000000005,4105.7300000000005,20.300000000000363,29,TP,2025-11
2025-11-10 22:55:00,2025-11-11 02:25:00,1,bb,4111.69,4105.0,4125.069999999999,4125.069999999999,13.079999999999199,30,TP,2025-11
2025-11-11 07:10:00,2025-11-11 07:30:00,1,bb,4140.66,4132.01,4157.959999999999,4132.01,-8.949999999999637,4,SL,2025-11
2025-11-11 07:40:00,2025-11-11 11:40:00,1,bb,4129.87,4121.66,4146.29,4143.59,13.420000000000254,48,EOD,2025-11
2025-11-11 14:20:00,2025-11-11 14:55:00,1,bb,4139.97,4133.71,4152.490000000001,4133.71,-6.560000000000218,7,SL,2025-11
2025-11-11 15:15:00,2025-11-11 16:20:00,1,bb,4141.18,4130.92,4161.700000000001,4130.92,-10.560000000000219,13,SL,2025-11
2025-11-11 21:25:00,2025-11-11 21:40:00,-1,bb,4117.59,4121.98,4108.810000000001,4121.98,-4.689999999999418,3,SL,2025-11
2025-11-11 21:55:00,2025-11-11 22:35:00,-1,bb,4123.07,4129.11,4110.99,4129.11,-6.339999999999963,8,SL,2025-11
2025-11-12 03:05:00,2025-11-12 04:40:00,1,bb,4135.14,4124.64,4156.14,4124.64,-10.8,19,SL,2025-11
2025-11-12 08:40:00,2025-11-12 09:05:00,-1,bb,4116.88,4122.0,4106.64,4122.0,-5.419999999999891,5,SL,2025-11
2025-11-12 10:25:00,2025-11-12 11:00:00,-1,bb,4127.97,4133.39,4117.13,4133.39,-5.720000000000073,7,SL,2025-11
2025-11-12 12:30:00,2025-11-12 14:30:00,1,bb,4122.66,4115.05,4137.879999999999,4137.879999999999,14.919999999999344,24,TP,2025-11
2025-11-12 15:10:00,2025-11-12 16:10:00,1,bb,4125.68,4119.79,4137.460000000001,4137.460000000001,11.480000000000654,12,TP,2025-11
2025-11-12 16:35:00,2025-11-12 17:15:00,1,bb,4135.69,4122.01,4163.049999999998,4163.049999999998,27.059999999998762,8,TP,2025-11
2025-11-12 21:25:00,2025-11-13 01:00:00,1,bb,4194.14,4189.15,4204.120000000002,4204.120000000002,9.680000000001382,31,TP,2025-11
2025-11-13 01:40:00,2025-11-13 02:35:00,1,bb,4190.95,4184.46,4203.929999999999,4203.929999999999,12.679999999999563,11,TP,2025-11
2025-11-13 03:20:00,2025-11-13 06:05:00,1,bb,4190.76,4177.03,4218.220000000001,4218.220000000001,27.160000000000945,33,TP,2025-11
2025-11-13 08:05:00,2025-11-13 10:05:00,1,bb,4210.31,4202.22,4226.490000000001,4226.490000000001,15.88000000000029,24,TP,2025-11
2025-11-13 12:40:00,2025-11-13 12:55:00,1,bb,4233.58,4224.62,4251.5,4224.62,-9.260000000000037,3,SL,2025-11
2025-11-13 13:00:00,2025-11-13 16:05:00,1,bb,4227.96,4218.67,4246.54,4218.67,-9.589999999999964,37,SL,2025-11
2025-11-13 16:10:00,2025-11-13 16:25:00,1,bb,4220.57,4210.88,4239.949999999999,4210.88,-9.9899999999996,3,SL,2025-11
2025-11-13 23:10:00,2025-11-14 01:25:00,-1,bb,4178.5,4184.21,4167.08,4184.21,-6.010000000000036,15,SL,2025-11
2025-11-14 01:40:00,2025-11-14 02:15:00,-1,bb,4179.26,4187.7,4162.380000000001,4187.7,-8.7399999999996,7,SL,2025-11
2025-11-14 02:20:00,2025-11-14 03:55:00,-1,bb,4186.41,4192.89,4173.449999999999,4192.89,-6.780000000000473,19,SL,2025-11
2025-11-14 10:45:00,2025-11-14 13:10:00,-1,bb,4177.98,4189.93,4154.079999999998,4154.079999999998,23.600000000001454,29,TP,2025-11
2025-11-14 17:40:00,2025-11-14 17:45:00,-1,bb,4073.33,4086.38,4047.2299999999996,4086.38,-13.350000000000183,1,SL,2025-11
2025-11-14 17:50:00,2025-11-14 18:20:00,-1,bb,4088.82,4099.43,4067.6,4099.43,-10.910000000000128,6,SL,2025-11
2025-11-14 18:30:00,2025-11-14 18:35:00,-1,bb,4098.34,4106.24,4082.540000000001,4106.24,-8.199999999999637,1,SL,2025-11
2025-11-14 18:45:00,2025-11-14 20:00:00,-1,bb,4106.75,4114.19,4091.870000000001,4091.870000000001,14.579999999999199,15,TP,2025-11
2025-11-17 01:10:00,2025-11-17 02:25:00,-1,bb,4099.05,4107.9,4081.3500000000013,4081.3500000000013,17.399999999998908,15,TP,2025-11
2025-11-17 09:20:00,2025-11-17 09:30:00,-1,bb,4074.97,4079.62,4065.6699999999996,4079.62,-4.950000000000091,2,SL,2025-11
2025-11-17 12:55:00,2025-11-17 13:00:00,1,bb,4070.29,4065.54,4079.79,4065.54,-5.05,1,SL,2025-11
2025-11-17 15:05:00,2025-11-17 18:05:00,-1,bb,4081.78,4095.21,4054.9200000000005,4054.9200000000005,26.559999999999672,36,TP,2025-11
2025-11-17 19:25:00,2025-11-17 20:50:00,-1,bb,4077.45,4083.63,4065.0899999999992,4065.0899999999992,12.060000000000581,17,TP,2025-11
2025-11-18 01:05:00,2025-11-18 03:50:00,-1,bb,4048.09,4059.04,4026.1900000000005,4026.1900000000005,21.599999999999635,33,TP,2025-11
2025-11-18 07:25:00,2025-11-18 07:40:00,-1,bb,4016.89,4024.78,4001.109999999999,4024.78,-8.190000000000328,3,SL,2025-11
2025-11-18 07:45:00,2025-11-18 09:00:00,-1,bb,4020.97,4027.81,4007.2899999999995,4007.2899999999995,13.38000000000029,15,TP,2025-11
2025-11-18 10:15:00,2025-11-18 10:30:00,-1,bb,4024.95,4029.84,4015.169999999999,4029.84,-5.190000000000327,3,SL,2025-11
2025-11-18 10:40:00,2025-11-18 11:55:00,-1,bb,4037.18,4045.68,4020.18,4045.68,-8.8,15,SL,2025-11
2025-11-18 14:15:00,2025-11-18 14:25:00,1,bb,4042.23,4034.37,4057.9500000000003,4034.37,-8.160000000000128,2,SL,2025-11
2025-11-18 14:30:00,2025-11-18 15:25:00,1,bb,4036.9,4029.1,4052.5000000000005,4052.5000000000005,15.300000000000363,11,TP,2025-11
2025-11-18 18:05:00,2025-11-18 18:25:00,1,bb,4046.15,4037.4,4063.65,4063.65,17.2,4,TP,2025-11
2025-11-18 22:45:00,2025-11-19 03:05:00,1,bb,4069.22,4064.44,4078.7799999999993,4064.44,-5.079999999999745,40,SL,2025-11
2025-11-19 03:10:00,2025-11-19 03:50:00,1,bb,4064.64,4058.59,4076.7399999999993,4058.59,-6.349999999999727,8,SL,2025-11
2025-11-19 10:15:00,2025-11-19 11:45:00,1,bb,4084.01,4075.33,4101.370000000001,4101.370000000001,17.06000000000058,18,TP,2025-11
2025-11-19 15:15:00,2025-11-19 15:45:00,1,bb,4104.03,4097.78,4116.53,4116.53,12.2,6,TP,2025-11
2025-11-19 15:55:00,2025-11-19 16:30:00,1,bb,4110.57,4103.1,4125.509999999998,4103.1,-7.769999999999345,7,SL,2025-11
2025-11-19 16:35:00,2025-11-19 17:50:00,1,bb,4115.07,4099.07,4147.07,4099.07,-16.3,15,SL,2025-11
2025-11-19 17:55:00,2025-11-19 18:00:00,1,bb,4096.59,4087.19,4115.39,4087.19,-9.700000000000092,1,SL,2025-11
2025-11-19 20:55:00,2025-11-19 21:20:00,-1,bb,4087.16,4094.16,4073.16,4073.16,13.7,5,TP,2025-11
2025-11-19 23:35:00,2025-11-20 01:00:00,-1,bb,4080.78,4087.76,4066.82,4087.76,-7.280000000000018,5,SL,2025-11
2025-11-20 01:05:00,2025-11-20 01:35:00,-1,bb,4085.55,4091.22,4074.210000000001,4091.22,-5.969999999999618,6,SL,2025-11
2025-11-20 03:40:00,2025-11-20 03:55:00,1,bb,4091.71,4085.38,4104.37,4085.38,-6.629999999999927,3,SL,2025-11
2025-11-20 09:10:00,2025-11-20 09:20:00,-1,bb,4073.65,4079.58,4061.7900000000004,4061.7900000000004,11.559999999999672,2,TP,2025-11
2025-11-20 13:45:00,2025-11-20 14:10:00,-1,bb,4058.88,4071.39,4033.8600000000006,4071.39,-12.809999999999764,5,SL,2025-11
2025-11-20 17:35:00,2025-11-20 17:55:00,1,bb,4081.68,4071.89,4101.26,4071.89,-10.089999999999964,4,SL,2025-11
2025-11-21 01:05:00,2025-11-21 03:00:00,1,bb,4079.43,4069.94,4098.41,4069.94,-9.789999999999782,23,SL,2025-11
2025-11-21 04:35:00,2025-11-21 05:00:00,-1,bb,4074.17,4082.94,4056.63,4056.63,17.239999999999963,5,TP,2025-11
2025-11-21 08:05:00,2025-11-21 08:25:00,-1,bb,4057.97,4068.09,4037.729999999999,4037.729999999999,19.94000000000069,4,TP,2025-11
2025-11-21 10:40:00,2025-11-21 11:10:00,-1,bb,4043.47,4050.97,4028.47,4050.97,-7.8,6,SL,2025-11
2025-11-21 14:25:00,2025-11-21 14:30:00,-1,bb,4045.07,4053.46,4028.2900000000004,4053.46,-8.689999999999873,1,SL,2025-11
2025-11-21 14:40:00,2025-11-21 14:45:00,-1,bb,4061.78,4066.33,4052.6800000000007,4066.33,-4.849999999999727,1,SL,2025-11
2025-11-21 17:40:00,2025-11-21 18:50:00,1,bb,4063.45,4052.1,4086.1499999999996,4086.1499999999996,22.399999999999817,14,TP,2025-11
2025-11-21 22:15:00,2025-11-21 22:20:00,1,bb,4082.73,4076.34,4095.5099999999998,4076.34,-6.6899999999998725,1,SL,2025-11
2025-11-24 01:55:00,2025-11-24 02:05:00,-1,bb,4075.09,4079.76,4065.75,4065.75,9.040000000000145,2,TP,2025-11
2025-11-24 02:15:00,2025-11-24 06:15:00,-1,bb,4061.96,4079.08,4027.7200000000003,4054.25,7.410000000000037,48,EOD,2025-11
2025-11-24 06:20:00,2025-11-24 09:40:00,-1,bb,4050.74,4064.17,4023.879999999999,4064.17,-13.730000000000292,40,SL,2025-11
2025-11-24 13:00:00,2025-11-24 14:35:00,1,bb,4065.39,4060.18,4075.81,4075.81,10.120000000000072,19,TP,2025-11
2025-11-24 16:30:00,2025-11-24 18:10:00,1,bb,4076.62,4067.85,4094.16,4094.16,17.239999999999963,20,TP,2025-11
2025-11-24 20:15:00,2025-11-24 20:35:00,1,bb,4090.84,4085.11,4102.3,4102.3,11.160000000000036,4,TP,2025-11
2025-11-25 03:00:00,2025-11-25 04:45:00,1,bb,4132.13,4121.05,4154.29,4154.29,21.859999999999854,21,TP,2025-11
2025-11-25 07:00:00,2025-11-25 07:55:00,1,bb,4141.98,4137.33,4151.279999999999,4151.279999999999,8.999999999999272,11,TP,2025-11
2025-11-25 08:30:00,2025-11-25 09:25:00,1,bb,4140.92,4137.07,4148.620000000001,4137.07,-4.150000000000364,11,SL,2025-11
2025-11-25 09:30:00,2025-11-25 09:35:00,1,bb,4137.01,4131.93,4147.17,4131.93,-5.379999999999927,1,SL,2025-11
2025-11-25 09:40:00,2025-11-25 10:35:00,1,bb,4137.31,4127.99,4155.950000000002,4127.99,-9.62000000000062,11,SL,2025-11
2025-11-25 13:15:00,2025-11-25 14:40:00,-1,bb,4133.95,4140.29,4121.2699999999995,4121.2699999999995,12.38000000000029,17,TP,2025-11
2025-11-25 15:10:00,2025-11-25 15:15:00,-1,bb,4138.28,4142.93,4128.979999999999,4142.93,-4.9500000000005455,1,SL,2025-11
2025-11-25 21:25:00,2025-11-26 02:05:00,1,bb,4129.96,4125.46,4138.96,4138.96,8.7,44,TP,2025-11
2025-11-26 06:50:00,2025-11-26 08:15:00,1,bb,4161.6,4154.59,4175.620000000001,4154.59,-7.310000000000218,17,SL,2025-11
2025-11-26 08:20:00,2025-11-26 08:35:00,1,bb,4159.47,4150.09,4178.2300000000005,4150.09,-9.68000000000011,3,SL,2025-11
2025-11-26 08:40:00,2025-11-26 10:05:00,1,bb,4150.93,4143.75,4165.290000000001,4165.290000000001,14.060000000000581,17,TP,2025-11
2025-11-26 12:35:00,2025-11-26 14:45:00,1,bb,4161.1,4153.57,4176.160000000002,4153.57,-7.830000000000655,26,SL,2025-11
2025-11-26 20:35:00,2025-11-27 01:35:00,1,bb,4161.99,4155.46,4175.049999999999,4163.37,1.080000000000109,48,EOD,2025-11
