Etc/UTC,Open,High,Low,Close,Volume
2026-05-29T07:07:00+00:00,4518.045,4520.625,4517.945,4520.305,22440
2026-05-29T07:08:00+00:00,4520.315,4520.505,4519.305,4519.745,20680
2026-05-29T07:09:00+00:00,4519.615,4519.775,4518.005,4518.875,32250
2026-05-29T07:10:00+00:00,4518.895,4519.785,4518.645,4519.385,21360
2026-05-29T07:11:00+00:00,4519.415,4520.405,4518.975,4519.595,22980
2026-05-29T07:12:00+00:00,4519.745,4520.045,4517.265,4517.475,29220
2026-05-29T07:13:00+00:00,4517.455,4518.305,4517.195,4517.975,20940
2026-05-29T07:14:00+00:00,4518.005,4518.135,4515.645,4516.065,24780
2026-05-29T07:15:00+00:00,4515.945,4516.295,4514.665,4514.735,27630
2026-05-29T07:16:00+00:00,4514.675,4515.505,4514.115,4515.265,23280
2026-05-29T07:17:00+00:00,4515.335,4516.445,4515.025,4516.335,23040
2026-05-29T07:18:00+00:00,4516.255,4516.875,4514.535,4514.705,26370
2026-05-29T07:19:00+00:00,4514.805,4515.955,4514.425,4515.425,19290
2026-05-29T07:20:00+00:00,4515.035,4515.665,4514.055,4514.665,18240
2026-05-29T07:21:00+00:00,4514.695,4514.825,4514.175,4514.665,15420
2026-05-29T07:22:00+00:00,4514.665,4514.665,4512.855,4513.205,24060
2026-05-29T07:23:00+00:00,4513.125,4514.665,4512.665,4514.355,27460
2026-05-29T07:24:00+00:00,4514.375,4514.465,4511.725,4511.725,24180
2026-05-29T07:25:00+00:00,4511.675,4512.075,4510.875,4511.725,30300
2026-05-29T07:26:00+00:00,4511.855,4513.075,4510.585,4511.725,26880
2026-05-29T07:27:00+00:00,4511.725,4512.275,4511.085,4511.405,24840
2026-05-29T07:28:00+00:00,4511.405,4512.495,4510.905,4511.295,25860
2026-05-29T07:29:00+00:00,4511.465,4514.025,4511.355,4514.025,29670
2026-05-29T07:30:00+00:00,4513.995,4514.035,4512.695,4513.665,33860
2026-05-29T07:31:00+00:00,4513.695,4514.795,4513.495,4514.685,25950
2026-05-29T07:32:00+00:00,4514.765,4517.455,4514.645,4516.855,32730
2026-05-29T07:33:00+00:00,4516.745,4518.415,4516.395,4518.355,29400
2026-05-29T07:34:00+00:00,4518.355,4521.055,4518.325,4520.505,31530
2026-05-29T07:35:00+00:00,4520.685,4525.145,4520.345,4523.485,36690
2026-05-29T07:36:00+00:00,4523.445,4523.905,4519.915,4522.025,46890
2026-05-29T07:37:00+00:00,4522.185,4523.795,4522.185,4523.055,33210
2026-05-29T07:38:00+00:00,4523.115,4523.685,4522.195,4523.255,22890
2026-05-29T07:39:00+00:00,4523.365,4523.495,4521.875,4522.325,26100
2026-05-29T07:40:00+00:00,4522.215,4523.055,4521.295,4522.995,27150
2026-05-29T07:41:00+00:00,4523.055,4523.165,4520.935,4521.825,25950
2026-05-29T07:42:00+00:00,4521.825,4523.155,4520.995,4522.835,29100
2026-05-29T07:43:00+00:00,4522.895,4523.865,4522.485,4522.945,26130
2026-05-29T07:44:00+00:00,4522.925,4526.015,4522.925,4525.015,28320
2026-05-29T07:45:00+00:00,4525.055,4526.235,4524.395,4525.335,36780
2026-05-29T07:46:00+00:00,4525.335,4525.345,4523.755,4523.795,23280
2026-05-29T07:47:00+00:00,4523.825,4523.905,4523.225,4523.655,19260
2026-05-29T07:48:00+00:00,4523.655,4524.715,4523.385,4523.965,24720
2026-05-29T07:49:00+00:00,4523.755,4524.785,4523.755,4523.925,14880
2026-05-29T07:50:00+00:00,4523.925,4524.685,4523.465,4524.035,21570
2026-05-29T07:51:00+00:00,4524.005,4524.135,4522.845,4523.405,21840
2026-05-29T07:52:00+00:00,4523.465,4524.945,4523.145,4524.795,12420
2026-05-29T07:53:00+00:00,4524.825,4525.135,4521.885,4523.465,14970
2026-05-29T07:54:00+00:00,4523.495,4523.925,4523.008,4523.008,18430
2026-05-29T07:55:00+00:00,4523.008,4524.175,4522.515,4523.785,26430
2026-05-29T07:56:00+00:00,4523.748,4524.785,4523.485,4524.388,20570
2026-05-29T07:57:00+00:00,4524.388,4524.905,4523.745,4524.855,15900
2026-05-29T07:58:00+00:00,4524.785,4525.225,4524.285,4525.025,13800
2026-05-29T07:59:00+00:00,4525.025,4525.355,4524.355,4524.565,19020
2026-05-29T08:00:00+00:00,4524.525,4524.635,4522.755,4523.908,35130
2026-05-29T08:01:00+00:00,4523.918,4523.918,4520.935,4521.395,36060
2026-05-29T08:02:00+00:00,4521.358,4521.618,4519.505,4520.225,31140
2026-05-29T08:03:00+00:00,4520.155,4520.985,4519.818,4519.955,29450
2026-05-29T08:04:00+00:00,4520.025,4520.845,4518.665,4519.045,26920
2026-05-29T08:05:00+00:00,4519.065,4520.015,4518.835,4519.955,34200
2026-05-29T08:06:00+00:00,4519.955,4520.518,4518.225,4518.415,25680
2026-05-29T08:07:00+00:00,4518.398,4518.898,4516.505,4517.065,31690
2026-05-29T08:08:00+00:00,4517.065,4518.575,4517.065,4517.915,33540
2026-05-29T08:09:00+00:00,4517.905,4517.908,4515.495,4515.728,26590
2026-05-29T08:10:00+00:00,4515.738,4517.945,4515.738,4517.855,28920
2026-05-29T08:11:00+00:00,4517.855,4518.485,4517.305,4517.565,25830
2026-05-29T08:12:00+00:00,4517.535,4518.845,4517.535,4518.385,18410
2026-05-29T08:13:00+00:00,4518.355,4518.385,4515.848,4516.268,28830
2026-05-29T08:14:00+00:00,4516.265,4516.305,4514.118,4514.978,32870
2026-05-29T08:15:00+00:00,4514.965,4515.775,4514.095,4514.325,29920
2026-05-29T08:16:00+00:00,4514.325,4516.185,4513.905,4515.375,28750
2026-05-29T08:17:00+00:00,4515.505,4515.755,4513.788,4514.008,25800
2026-05-29T08:18:00+00:00,4513.808,4514.025,4513.048,4513.308,26040
2026-05-29T08:19:00+00:00,4513.308,4514.455,4513.028,4513.038,23910
2026-05-29T08:20:00+00:00,4513.088,4513.675,4512.728,4513.215,27660
2026-05-29T08:21:00+00:00,4513.175,4516.465,4512.375,4514.705,29310
2026-05-29T08:22:00+00:00,4514.705,4515.668,4514.565,4515.198,24930
2026-05-29T08:23:00+00:00,4515.238,4517.035,4515.165,4515.815,17950
2026-05-29T08:24:00+00:00,4515.845,4515.865,4514.745,4515.205,24240
2026-05-29T08:25:00+00:00,4515.315,4516.755,4514.045,4514.995,27170
2026-05-29T08:26:00+00:00,4515.035,4516.215,4514.395,4515.575,20530
2026-05-29T08:27:00+00:00,4515.535,4517.175,4515.535,4517.145,25920
2026-05-29T08:28:00+00:00,4517.135,4517.825,4516.998,4517.725,23290
2026-05-29T08:29:00+00:00,4517.745,4517.805,4516.185,4516.895,16020
2026-05-29T08:30:00+00:00,4516.855,4517.995,4515.925,4515.925,20190
2026-05-29T08:31:00+00:00,4515.945,4516.605,4515.498,4516.505,15960
2026-05-29T08:32:00+00:00,4516.515,4516.915,4515.615,4516.125,15480
2026-05-29T08:33:00+00:00,4516.105,4516.105,4515.325,4515.705,9420
2026-05-29T08:34:00+00:00,4515.725,4516.005,4514.695,4514.775,12300
2026-05-29T08:35:00+00:00,4514.975,4515.995,4514.115,4514.825,27970
2026-05-29T08:36:00+00:00,4514.555,4515.575,4514.268,4515.165,25080
2026-05-29T08:37:00+00:00,4515.165,4516.525,4513.925,4513.925,20850
2026-05-29T08:38:00+00:00,4514.175,4514.705,4513.775,4514.415,20050
2026-05-29T08:39:00+00:00,4514.395,4515.335,4514.325,4514.855,13940
2026-05-29T08:40:00+00:00,4514.885,4515.235,4514.275,4514.735,16810
2026-05-29T08:41:00+00:00,4514.855,4515.015,4513.965,4514.805,18200
2026-05-29T08:42:00+00:00,4514.775,4515.835,4514.465,4515.645,16980
2026-05-29T08:43:00+00:00,4515.695,4516.135,4514.495,4514.865,16800
2026-05-29T08:44:00+00:00,4514.905,4515.085,4514.285,4514.935,14460
2026-05-29T08:45:00+00:00,4514.895,4515.925,4513.495,4513.965,18990
2026-05-29T08:46:00+00:00,4514.035,4514.035,4512.875,4513.575,25140
2026-05-29T08:47:00+00:00,4513.615,4514.025,4513.475,4513.645,16560
2026-05-29T08:48:00+00:00,4513.725,4514.045,4511.375,4511.795,24720
2026-05-29T08:49:00+00:00,4511.835,4512.585,4510.825,4511.105,23370
2026-05-29T08:50:00+00:00,4511.135,4511.965,4509.675,4509.765,31680
2026-05-29T08:51:00+00:00,4509.715,4512.725,4509.715,4512.155,25220
2026-05-29T08:52:00+00:00,4512.165,4514.515,4512.135,4514.025,19860
2026-05-29T08:53:00+00:00,4514.085,4515.345,4513.655,4514.145,20940
2026-05-29T08:54:00+00:00,4514.125,4514.715,4513.735,4513.775,18960
2026-05-29T08:55:00+00:00,4513.745,4514.235,4513.225,4513.495,15900
2026-05-29T08:56:00+00:00,4513.515,4513.805,4512.915,4513.515,13480
2026-05-29T08:57:00+00:00,4513.535,4515.025,4512.835,4514.845,17880
2026-05-29T08:58:00+00:00,4514.835,4514.835,4514.005,4514.055,18900
2026-05-29T08:59:00+00:00,4514.155,4515.015,4514.045,4514.705,14880
2026-05-29T09:00:00+00:00,4514.735,4517.515,4514.735,4517.075,26700
2026-05-29T09:01:00+00:00,4517.075,4517.075,4513.085,4514.675,26310
2026-05-29T09:02:00+00:00,4514.645,4516.825,4514.645,4516.605,22950
2026-05-29T09:03:00+00:00,4516.665,4518.845,4515.725,4518.695,29970
2026-05-29T09:04:00+00:00,4518.495,4519.125,4517.565,4518.705,22530
2026-05-29T09:05:00+00:00,4518.655,4519.295,4517.255,4517.595,22500
2026-05-29T09:06:00+00:00,4517.695,4520.435,4517.605,4520.135,21180
2026-05-29T09:07:00+00:00,4519.955,4521.085,4518.765,4520.935,17340
2026-05-29T09:08:00+00:00,4520.965,4522.495,4520.605,4522.495,21480
2026-05-29T09:09:00+00:00,4522.595,4523.905,4522.385,4523.605,23940
2026-05-29T09:10:00+00:00,4523.615,4524.825,4523.145,4524.605,28130
2026-05-29T09:11:00+00:00,4524.605,4526.105,4523.895,4525.785,36810
2026-05-29T09:12:00+00:00,4525.725,4526.185,4525.335,4526.025,37200
2026-05-29T09:13:00+00:00,4526.065,4530.175,4525.565,4529.905,38600
2026-05-29T09:14:00+00:00,4530.045,4530.355,4528.385,4528.765,26860
2026-05-29T09:15:00+00:00,4528.855,4529.075,4527.135,4527.255,30000
2026-05-29T09:16:00+00:00,4527.455,4529.455,4527.425,4528.665,36720
2026-05-29T09:17:00+00:00,4528.695,4529.135,4527.695,4528.945,23810
2026-05-29T09:18:00+00:00,4528.995,4529.455,4526.998,4527.365,27540
2026-05-29T09:19:00+00:00,4527.815,4528.785,4526.768,4527.715,32220
2026-05-29T09:20:00+00:00,4527.635,4528.015,4526.625,4527.005,33060
2026-05-29T09:21:00+00:00,4526.885,4526.915,4524.708,4525.125,27810
2026-05-29T09:22:00+00:00,4525.175,4525.645,4524.305,4524.615,21300
2026-05-29T09:23:00+00:00,4524.635,4524.735,4522.648,4522.805,18360
2026-05-29T09:24:00+00:00,4522.945,4523.145,4521.925,4522.475,18970
2026-05-29T09:25:00+00:00,4522.475,4523.665,4522.305,4523.625,19940
2026-05-29T09:26:00+00:00,4523.498,4524.055,4522.975,4523.675,13690
2026-05-29T09:27:00+00:00,4523.705,4525.035,4523.705,4523.825,19710
2026-05-29T09:28:00+00:00,4523.835,4529.245,4523.725,4528.345,28940
2026-05-29T09:29:00+00:00,4528.405,4532.185,4528.395,4528.575,41820
2026-05-29T09:30:00+00:00,4528.705,4530.405,4528.235,4528.515,38400
2026-05-29T09:31:00+00:00,4528.515,4528.935,4525.495,4525.905,29720
2026-05-29T09:32:00+00:00,4525.985,4526.395,4524.605,4525.748,25390
2026-05-29T09:33:00+00:00,4525.765,4527.175,4524.805,4525.875,21100
2026-05-29T09:34:00+00:00,4525.915,4528.528,4524.785,4528.505,24930
2026-05-29T09:35:00+00:00,4528.505,4528.545,4526.775,4526.935,17400
2026-05-29T09:36:00+00:00,4526.955,4528.005,4526.595,4527.355,18120
2026-05-29T09:37:00+00:00,4527.425,4528.635,4526.525,4527.965,15420
2026-05-29T09:38:00+00:00,4527.875,4530.055,4527.865,4529.825,20130
2026-05-29T09:39:00+00:00,4529.825,4530.335,4528.575,4528.585,17820
2026-05-29T09:40:00+00:00,4528.615,4529.605,4528.005,4529.605,10080
2026-05-29T09:41:00+00:00,4529.505,4530.575,4528.245,4530.575,18300
2026-05-29T09:42:00+00:00,4530.378,4530.378,4529.035,4529.445,21780
2026-05-29T09:43:00+00:00,4529.455,4531.445,4529.425,4531.165,23610
2026-05-29T09:44:00+00:00,4531.135,4532.305,4531.075,4532.175,21660
2026-05-29T09:45:00+00:00,4532.245,4533.745,4531.855,4533.698,39530
2026-05-29T09:46:00+00:00,4533.708,4537.488,4533.525,4537.105,44580
2026-05-29T09:47:00+00:00,4537.135,4537.325,4535.645,4535.895,33130
2026-05-29T09:48:00+00:00,4535.895,4536.745,4535.595,4536.198,28380
2026-05-29T09:49:00+00:00,4536.198,4537.095,4535.798,4537.025,24110
2026-05-29T09:50:00+00:00,4537.065,4539.325,4536.445,4538.048,39310
2026-05-29T09:51:00+00:00,4538.035,4538.195,4534.775,4535.205,33260
2026-05-29T09:52:00+00:00,4535.215,4535.595,4533.638,4533.638,24020
2026-05-29T09:53:00+00:00,4533.638,4533.805,4532.168,4532.168,24190
2026-05-29T09:54:00+00:00,4532.115,4532.995,4531.078,4532.385,28470
2026-05-29T09:55:00+00:00,4532.295,4532.358,4531.348,4531.555,16510
2026-05-29T09:56:00+00:00,4531.585,4531.875,4529.458,4530.188,19510
2026-05-29T09:57:00+00:00,4530.175,4532.685,4530.175,4531.285,27310
2026-05-29T09:58:00+00:00,4531.305,4533.215,4531.268,4531.645,26020
2026-05-29T09:59:00+00:00,4531.695,4531.935,4530.605,4530.995,19260
2026-05-29T10:00:00+00:00,4530.788,4530.825,4528.315,4528.678,23420
2026-05-29T10:01:00+00:00,4528.605,4528.655,4526.285,4526.895,24500
2026-05-29T10:02:00+00:00,4526.895,4527.255,4526.008,4526.458,23220
2026-05-29T10:03:00+00:00,4526.325,4527.275,4525.338,4527.065,27300
2026-05-29T10:04:00+00:00,4527.115,4527.435,4525.675,4525.765,15860
2026-05-29T10:05:00+00:00,4525.735,4528.215,4525.725,4527.418,30940
2026-05-29T10:06:00+00:00,4527.485,4528.395,4526.985,4528.145,19200
2026-05-29T10:07:00+00:00,4528.115,4528.205,4526.535,4526.595,14320
2026-05-29T10:08:00+00:00,4526.885,4527.135,4526.545,4526.695,15120
2026-05-29T10:09:00+00:00,4526.555,4526.705,4525.945,4526.215,15000
2026-05-29T10:10:00+00:00,4526.245,4527.385,4525.705,4526.685,24690
2026-05-29T10:11:00+00:00,4526.695,4526.695,4525.865,4526.548,18170
2026-05-29T10:12:00+00:00,4526.558,4528.465,4526.395,4528.258,22540
2026-05-29T10:13:00+00:00,4528.258,4528.258,4526.785,4527.445,20530
2026-05-29T10:14:00+00:00,4527.465,4528.555,4527.158,4528.318,20950
2026-05-29T10:15:00+00:00,4528.318,4529.995,4527.605,4529.525,25480
2026-05-29T10:16:00+00:00,4529.525,4530.035,4528.695,4528.915,22500
2026-05-29T10:17:00+00:00,4528.915,4528.965,4525.565,4525.565,28670
2026-05-29T10:18:00+00:00,4525.608,4526.855,4525.535,4526.535,23220
2026-05-29T10:19:00+00:00,4526.585,4526.905,4526.305,4526.555,12560
2026-05-29T10:20:00+00:00,4526.605,4527.635,4526.605,4526.955,21900
2026-05-29T10:21:00+00:00,4527.015,4527.025,4526.235,4526.245,21760
2026-05-29T10:22:00+00:00,4526.275,4527.198,4525.685,4527.008,28960
2026-05-29T10:23:00+00:00,4527.008,4527.078,4526.045,4526.345,25880
2026-05-29T10:24:00+00:00,4526.325,4527.475,4526.025,4527.425,16630
2026-05-29T10:25:00+00:00,4527.385,4530.055,4527.188,4529.265,23150
2026-05-29T10:26:00+00:00,4529.155,4529.965,4529.015,4529.055,18720
2026-05-29T10:27:00+00:00,4529.025,4530.825,4528.995,4530.575,18150
2026-05-29T10:28:00+00:00,4530.605,4530.645,4529.818,4529.978,22960
2026-05-29T10:29:00+00:00,4529.988,4530.625,4529.368,4530.198,25630
2026-05-29T10:30:00+00:00,4530.235,4531.455,4530.165,4531.455,32010
2026-05-29T10:31:00+00:00,4531.445,4532.835,4531.045,4531.095,24100
2026-05-29T10:32:00+00:00,4531.095,4533.555,4531.095,4533.555,25410
2026-05-29T10:33:00+00:00,4533.655,4538.335,4533.635,4538.065,30570
2026-05-29T10:34:00+00:00,4538.095,4539.195,4537.875,4538.625,35460
2026-05-29T10:35:00+00:00,4538.665,4539.255,4538.055,4538.555,27540
2026-05-29T10:36:00+00:00,4538.535,4539.945,4538.235,4539.735,24060
2026-05-29T10:37:00+00:00,4539.715,4543.025,4539.558,4540.945,34030
2026-05-29T10:38:00+00:00,4540.878,4542.665,4540.878,4540.895,25210
2026-05-29T10:39:00+00:00,4540.985,4541.805,4540.065,4541.805,20580
2026-05-29T10:40:00+00:00,4541.305,4542.015,4538.928,4539.385,24090
2026-05-29T10:41:00+00:00,4539.505,4540.075,4539.005,4539.275,19560
2026-05-29T10:42:00+00:00,4539.225,4539.495,4536.188,4536.745,23880
2026-05-29T10:43:00+00:00,4536.708,4537.055,4536.245,4536.915,17880
2026-05-29T10:44:00+00:00,4536.915,4538.185,4536.245,4537.805,19770
2026-05-29T10:45:00+00:00,4537.825,4540.875,4536.808,4539.695,33510
2026-05-29T10:46:00+00:00,4539.645,4540.235,4537.828,4537.865,21110
2026-05-29T10:47:00+00:00,4537.838,4538.065,4536.905,4537.245,18370
2026-05-29T10:48:00+00:00,4537.188,4537.338,4536.245,4536.435,20190
2026-05-29T10:49:00+00:00,4536.335,4537.715,4536.218,4536.965,21960
2026-05-29T10:50:00+00:00,4536.995,4538.805,4536.995,4538.375,18520
2026-05-29T10:51:00+00:00,4538.345,4538.955,4537.275,4537.275,19090
2026-05-29T10:52:00+00:00,4537.375,4538.215,4537.375,4537.655,17410
2026-05-29T10:53:00+00:00,4537.495,4537.935,4536.725,4537.565,18510
2026-05-29T10:54:00+00:00,4537.545,4537.565,4536.465,4536.485,21500
2026-05-29T10:55:00+00:00,4536.465,4536.795,4535.875,4536.348,23080
2026-05-29T10:56:00+00:00,4536.348,4537.255,4536.205,4536.845,22270
2026-05-29T10:57:00+00:00,4536.825,4536.825,4535.208,4535.365,21570
2026-05-29T10:58:00+00:00,4535.395,4537.335,4535.318,4536.655,23310
2026-05-29T10:59:00+00:00,4536.655,4538.505,4536.175,4538.435,21420
2026-05-29T11:00:00+00:00,4538.268,4540.315,4538.065,4539.315,33110
2026-05-29T11:01:00+00:00,4539.315,4539.465,4537.655,4538.725,25910
2026-05-29T11:02:00+00:00,4538.745,4539.195,4536.325,4536.325,19810
2026-05-29T11:03:00+00:00,4536.385,4537.115,4536.135,4536.925,23270
2026-05-29T11:04:00+00:00,4536.845,4536.895,4535.405,4535.775,18240
2026-05-29T11:05:00+00:00,4535.775,4536.855,4535.515,4536.105,17340
2026-05-29T11:06:00+00:00,4536.125,4536.405,4534.365,4535.365,23420
2026-05-29T11:07:00+00:00,4535.288,4535.485,4533.945,4534.625,17470
2026-05-29T11:08:00+00:00,4534.605,4534.675,4533.945,4533.965,14400
2026-05-29T11:09:00+00:00,4533.985,4534.355,4531.975,4532.315,21120
2026-05-29T11:10:00+00:00,4532.308,4532.588,4531.388,4532.588,20240
2026-05-29T11:11:00+00:00,4532.555,4533.205,4531.005,4531.005,27780
2026-05-29T11:12:00+00:00,4531.225,4532.035,4531.075,4531.675,20050
2026-05-29T11:13:00+00:00,4531.715,4532.905,4530.615,4532.555,23930
2026-05-29T11:14:00+00:00,4532.585,4532.585,4531.398,4532.095,20430
2026-05-29T11:15:00+00:00,4532.165,4532.585,4530.308,4530.945,27790
2026-05-29T11:16:00+00:00,4530.955,4531.045,4530.365,4530.365,16800
2026-05-29T11:17:00+00:00,4530.625,4531.705,4529.108,4529.555,20490
2026-05-29T11:18:00+00:00,4529.575,4530.285,4529.265,4529.575,26370
2026-05-29T11:19:00+00:00,4529.595,4531.585,4529.575,4531.475,22930
2026-05-29T11:20:00+00:00,4531.475,4532.565,4530.915,4531.015,22220
2026-05-29T11:21:00+00:00,4530.995,4532.205,4530.735,4532.085,25310
2026-05-29T11:22:00+00:00,4532.085,4532.195,4531.365,4532.035,22690
2026-05-29T11:23:00+00:00,4532.035,4534.315,4530.105,4534.015,26170
2026-05-29T11:24:00+00:00,4533.908,4533.908,4530.905,4530.945,23580
2026-05-29T11:25:00+00:00,4531.255,4531.795,4529.685,4529.865,23590
2026-05-29T11:26:00+00:00,4529.845,4529.915,4527.485,4527.965,24400
2026-05-29T11:27:00+00:00,4528.075,4528.785,4527.005,4527.375,24120
2026-05-29T11:28:00+00:00,4527.475,4527.685,4526.675,4527.305,31230
2026-05-29T11:29:00+00:00,4527.285,4528.845,4527.175,4527.775,32990
2026-05-29T11:30:00+00:00,4527.785,4528.385,4525.585,4525.848,32220
2026-05-29T11:31:00+00:00,4525.828,4527.518,4525.828,4526.675,28460
2026-05-29T11:32:00+00:00,4526.715,4526.825,4526.095,4526.475,22540
2026-05-29T11:33:00+00:00,4526.475,4526.815,4526.225,4526.665,12240
2026-05-29T11:34:00+00:00,4526.615,4527.218,4526.195,4526.848,38450
2026-05-29T11:35:00+00:00,4526.918,4528.525,4526.625,4527.955,30200
2026-05-29T11:36:00+00:00,4528.028,4528.785,4526.428,4526.798,30980
2026-05-29T11:37:00+00:00,4526.858,4527.448,4526.458,4527.298,29360
2026-05-29T11:38:00+00:00,4527.268,4527.898,4526.798,4527.878,34310
2026-05-29T11:39:00+00:00,4527.868,4528.248,4527.448,4528.098,24650
2026-05-29T11:40:00+00:00,4528.128,4529.525,4527.978,4529.138,32880
2026-05-29T11:41:00+00:00,4529.225,4529.795,4528.858,4529.678,20550
2026-05-29T11:42:00+00:00,4529.678,4530.145,4529.075,4529.948,20580
2026-05-29T11:43:00+00:00,4529.948,4530.835,4529.645,4530.268,17670
2026-05-29T11:44:00+00:00,4530.268,4531.318,4530.268,4530.895,17280
2026-05-29T11:45:00+00:00,4531.045,4532.955,4530.815,4532.645,21430
2026-05-29T11:46:00+00:00,4532.655,4533.745,4532.345,4532.945,22980
2026-05-29T11:47:00+00:00,4532.858,4533.075,4532.495,4533.025,12120
2026-05-29T11:48:00+00:00,4533.065,4533.065,4531.425,4531.945,16240
2026-05-29T11:49:00+00:00,4531.855,4531.855,4528.975,4529.315,22020
2026-05-29T11:50:00+00:00,4529.285,4532.575,4529.105,4531.395,24100
2026-05-29T11:51:00+00:00,4531.405,4533.075,4531.055,4532.745,22870
2026-05-29T11:52:00+00:00,4532.735,4533.775,4528.325,4528.725,38310
2026-05-29T11:53:00+00:00,4528.505,4534.965,4527.285,4534.555,57990
2026-05-29T11:54:00+00:00,4534.565,4534.655,4532.425,4533.745,36150
2026-05-29T11:55:00+00:00,4533.745,4536.235,4533.738,4534.515,35050
2026-05-29T11:56:00+00:00,4534.445,4535.195,4534.045,4535.195,19560
2026-05-29T11:57:00+00:00,4535.195,4535.295,4533.495,4534.555,22720
2026-05-29T11:58:00+00:00,4534.515,4536.765,4534.125,4536.688,19920
2026-05-29T11:59:00+00:00,4536.688,4538.765,4536.688,4538.225,24520
2026-05-29T12:00:00+00:00,4538.375,4538.415,4535.385,4535.805,30750
2026-05-29T12:01:00+00:00,4535.845,4535.875,4529.325,4530.218,32760
2026-05-29T12:02:00+00:00,4530.218,4531.655,4527.985,4531.365,30130
2026-05-29T12:03:00+00:00,4531.305,4531.625,4528.515,4528.515,23210
2026-05-29T12:04:00+00:00,4528.545,4530.945,4528.145,4529.265,24000
2026-05-29T12:05:00+00:00,4529.215,4529.325,4527.545,4528.085,32300
2026-05-29T12:06:00+00:00,4528.075,4529.415,4527.865,4529.315,28320
2026-05-29T12:07:00+00:00,4529.355,4529.555,4527.175,4527.195,30550
2026-05-29T12:08:00+00:00,4527.215,4528.705,4527.045,4528.565,31880
2026-05-29T12:09:00+00:00,4528.575,4530.425,4528.525,4530.055,32290
2026-05-29T12:10:00+00:00,4530.055,4530.908,4529.455,4530.348,35980
2026-05-29T12:11:00+00:00,4530.338,4531.305,4529.835,4531.275,27090
2026-05-29T12:12:00+00:00,4531.405,4531.465,4526.785,4526.935,33520
2026-05-29T12:13:00+00:00,4526.895,4530.945,4526.795,4530.625,34230
2026-05-29T12:14:00+00:00,4530.645,4531.905,4528.195,4528.235,33930
2026-05-29T12:15:00+00:00,4528.235,4529.985,4527.555,4529.985,24900
2026-05-29T12:16:00+00:00,4529.955,4530.995,4529.375,4530.775,21060
2026-05-29T12:17:00+00:00,4530.815,4531.415,4530.005,4531.175,19700
2026-05-29T12:18:00+00:00,4531.145,4531.655,4530.085,4531.635,28480
2026-05-29T12:19:00+00:00,4531.665,4531.705,4529.615,4530.275,22700
2026-05-29T12:20:00+00:00,4530.275,4530.275,4521.708,4522.155,51560
2026-05-29T12:21:00+00:00,4522.155,4524.055,4519.755,4520.505,38730
2026-05-29T12:22:00+00:00,4520.595,4521.705,4519.835,4521.205,37410
2026-05-29T12:23:00+00:00,4521.275,4524.598,4521.055,4524.395,35900
2026-05-29T12:24:00+00:00,4524.355,4524.745,4522.795,4523.365,36420
2026-05-29T12:25:00+00:00,4523.425,4524.495,4521.295,4521.625,34080
2026-05-29T12:26:00+00:00,4521.735,4522.805,4521.615,4521.855,28320
2026-05-29T12:27:00+00:00,4521.855,4522.105,4520.325,4521.135,27190
2026-05-29T12:28:00+00:00,4521.165,4524.105,4521.165,4522.055,23640
2026-05-29T12:29:00+00:00,4522.135,4522.155,4521.245,4522.025,18960
2026-05-29T12:30:00+00:00,4522.055,4522.685,4518.825,4520.995,37270
2026-05-29T12:31:00+00:00,4520.805,4523.305,4520.768,4521.985,40470
2026-05-29T12:32:00+00:00,4521.985,4522.275,4519.745,4520.005,29100
2026-05-29T12:33:00+00:00,4520.065,4521.975,4514.415,4519.095,46900
2026-05-29T12:34:00+00:00,4519.075,4519.535,4514.655,4516.835,44240
2026-05-29T12:35:00+00:00,4516.775,4518.635,4515.835,4518.525,33850
2026-05-29T12:36:00+00:00,4518.575,4518.575,4515.615,4516.135,33490
2026-05-29T12:37:00+00:00,4516.145,4517.245,4516.145,4517.175,31890
2026-05-29T12:38:00+00:00,4517.195,4517.905,4515.055,4515.705,34130
2026-05-29T12:39:00+00:00,4515.725,4517.735,4515.065,4517.095,32890
2026-05-29T12:40:00+00:00,4517.065,4517.475,4515.225,4516.295,27010
2026-05-29T12:41:00+00:00,4516.435,4516.505,4514.895,4515.265,20550
2026-05-29T12:42:00+00:00,4515.235,4516.155,4512.555,4513.278,29640
2026-05-29T12:43:00+00:00,4513.278,4515.355,4513.075,4514.585,44320
2026-05-29T12:44:00+00:00,4514.615,4515.095,4512.735,4514.075,37100
2026-05-29T12:45:00+00:00,4514.035,4514.875,4512.955,4514.525,43280
2026-05-29T12:46:00+00:00,4514.605,4514.615,4512.515,4513.865,42290
2026-05-29T12:47:00+00:00,4513.875,4515.145,4513.245,4513.915,30980
2026-05-29T12:48:00+00:00,4513.955,4517.685,4513.275,4517.655,39240
2026-05-29T12:49:00+00:00,4517.665,4517.855,4514.995,4515.295,29190
2026-05-29T12:50:00+00:00,4515.275,4516.865,4514.235,4516.045,40130
2026-05-29T12:51:00+00:00,4516.045,4518.485,4515.505,4518.195,35260
2026-05-29T12:52:00+00:00,4518.215,4519.825,4517.925,4518.065,42260
2026-05-29T12:53:00+00:00,4518.028,4518.525,4516.275,4516.475,35050
2026-05-29T12:54:00+00:00,4516.505,4518.935,4515.795,4518.265,38800
2026-05-29T12:55:00+00:00,4518.275,4518.805,4516.385,4517.295,40110
